,year,first-author,last-author,journal/conference,title,number-of-authors,paper-url,DBLP-url
3174,2016,Guansong Pang,Ling Chen,IJCAI,Outlier Detection in Complex Categorical Data by Modeling the Feature Value Couplings.,3,http://www.ijcai.org/Abstract/16/272,https://dblp.org/rec/conf/ijcai/PangCC16
3175,2016,Alexandra Papoutsaki,James Hays,IJCAI,WebGazer - Scalable Webcam Eye Tracking Using User Interactions.,6,http://www.ijcai.org/Abstract/16/540,https://dblp.org/rec/conf/ijcai/PapoutsakiSLD0H16
3176,2016,James Parker,Maria L. Gini,IJCAI,Controlling Growing Tasks with Heterogeneous Agents.,2,http://www.ijcai.org/Abstract/16/072,https://dblp.org/rec/conf/ijcai/ParkerG16
3177,2016,Giorgio Patrini,Tibério S. Caetano,IJCAI,Fast Learning from Distributed Datasets without Entity Matching.,4,http://www.ijcai.org/Abstract/16/273,https://dblp.org/rec/conf/ijcai/PatriniNHC16
3178,2016,Hanyang Peng,Yong Fan,IJCAI,Direct Sparsity Optimization Based Feature Selection for Multi-Class Classification.,2,http://www.ijcai.org/Abstract/16/274,https://dblp.org/rec/conf/ijcai/PengF16
3179,2016,Yuxin Peng,Jinwei Qi,IJCAI,Cross-Media Shared Representation by Hierarchical Learning with Multiple Deep Networks.,3,http://www.ijcai.org/Abstract/16/541,https://dblp.org/rec/conf/ijcai/PengHQ16
3180,2016,Fei Peng,Tuomas Sandholm,IJCAI,Scalable Segment Abstraction Method for Advertising Campaign Admission and Inventory Allocation Optimization.,2,http://www.ijcai.org/Abstract/16/099,https://dblp.org/rec/conf/ijcai/PengS16
3181,2016,Xi Peng 0001,Zhang Yi,IJCAI,Deep Subspace Clustering with Sparsity Prior.,5,http://www.ijcai.org/Abstract/16/275,https://dblp.org/rec/conf/ijcai/PengXFYY16
3182,2016,Zhanglin Peng,Liang Lin,IJCAI,Geometric Scene Parsing with Hierarchical LSTM.,5,http://www.ijcai.org/Abstract/16/486,https://dblp.org/rec/conf/ijcai/PengZLLL16
3183,2016,André Grahl Pereira,Marcus Ritt,IJCAI,Improved Heuristic and Tie-Breaking for Optimally Solving Sokoban.,5,http://www.ijcai.org/Abstract/16/100,https://dblp.org/rec/conf/ijcai/PereiraHSBR16
3184,2016,Claudia Pérez-D'Arpino,Julie A. Shah,IJCAI,Fast Motion Prediction for Collaborative Robotics.,2,http://www.ijcai.org/Abstract/16/568,https://dblp.org/rec/conf/ijcai/Perez-DArpinoS16
3185,2016,Thierry Petit,Lolita Petit,IJCAI,Optimizing Molecular Cloning of Multiple Plasmids.,2,http://www.ijcai.org/Abstract/16/115,https://dblp.org/rec/conf/ijcai/PetitP16
3186,2016,Te Pi,Yueting Zhuang,IJCAI,Self-Paced Boost Learning for Classification.,7,http://www.ijcai.org/Abstract/16/276,https://dblp.org/rec/conf/ijcai/PiLZMWXZ16
3187,2016,Wiktor Mateusz Piotrowski,Fabio Mercorio,IJCAI,Heuristic Planning for PDDL+ Domains.,5,http://www.ijcai.org/Abstract/16/455,https://dblp.org/rec/conf/ijcai/PiotrowskiFLMM16
3188,2016,Nico Potyka,Heiner Stuckenschmidt,IJCAI,Group Decision Making via Probabilistic Belief Merging.,4,http://www.ijcai.org/Abstract/16/510,https://dblp.org/rec/conf/ijcai/PotykaATS16
3189,2016,Wei Qian,Xuelong Li,IJCAI,Non-Negative Matrix Factorization with Sinkhorn Distance.,5,http://www.ijcai.org/Abstract/16/280,https://dblp.org/rec/conf/ijcai/QianHCHL16
3190,2016,Hong Qian,Yang Yu 0001,IJCAI,Derivative-Free Optimization of High-Dimensional Non-Convex Functions by Sequential Random Embeddings.,3,http://www.ijcai.org/Abstract/16/278,https://dblp.org/rec/conf/ijcai/QianHY16
3191,2016,Peng Qian,Xuanjing Huang,IJCAI,Bridging LSTM Architecture and the Neural Dynamics during Reading.,3,http://www.ijcai.org/Abstract/16/279,https://dblp.org/rec/conf/ijcai/QianQH16
3192,2016,Chao Qian 0001,Zhi-Hua Zhou,IJCAI,Parallel Pareto Optimization for Subset Selection.,5,http://www.ijcai.org/Abstract/16/277,https://dblp.org/rec/conf/ijcai/QianSYTZ16
3193,2016,Alessandro Raganato,Roberto Navigli,IJCAI,Automatic Construction and Evaluation of a Large Semantically Enriched Wikipedia.,3,http://www.ijcai.org/Abstract/16/411,https://dblp.org/rec/conf/ijcai/RaganatoBN16
3194,2016,Marco Ragni,Gabriele Kern-Isberner,IJCAI,Simulating Human Inferences in the Light of New Information - A Formal Analysis.,3,http://www.ijcai.org/Abstract/16/370,https://dblp.org/rec/conf/ijcai/RagniEK16
3195,2016,Vaibhav Rajan,Sakyajit Bhattacharya,IJCAI,Dependency Clustering of Mixed Data with Gaussian Mixture Copulas.,2,http://www.ijcai.org/Abstract/16/281,https://dblp.org/rec/conf/ijcai/RajanB16
3196,2016,Banafsheh Rekabdar,Banafsheh Rekabdar,IJCAI,Are Spiking Neural Networks Useful for Classifying and Early Recognition of Spatio-Temporal Patterns?.,1,http://www.ijcai.org/Abstract/16/585,https://dblp.org/rec/conf/ijcai/Rekabdar16
3197,2016,Andrew Reynolds,Jasmin Christian Blanchette,IJCAI,A Decision Procedure for (Co)datatypes in SMT Solvers.,2,http://www.ijcai.org/Abstract/16/631,https://dblp.org/rec/conf/ijcai/ReynoldsB16
3198,2016,Daniel P. Robinson,Suchi Saria,IJCAI,Trading-Off Cost of Deployment Versus Accuracy in Learning Predictive Models.,2,http://www.ijcai.org/Abstract/16/282,https://dblp.org/rec/conf/ijcai/RobinsonS16
3199,2016,Stephanie Rosenthal,Manuela M. Veloso,IJCAI,Verbalization - Narration of Autonomous Robot Experience.,3,http://www.ijcai.org/Abstract/16/127,https://dblp.org/rec/conf/ijcai/RosenthalSV16
3200,2016,Jacobo Rouces,Katja Hose,IJCAI,Klint - Assisting Integration of Heterogeneous Knowledge.,3,http://www.ijcai.org/Abstract/16/651,https://dblp.org/rec/conf/ijcai/RoucesMH16
3201,2016,Tim Roughgarden,Inbal Talgam-Cohen,IJCAI,Why Prices Need Algorithms.,2,http://www.ijcai.org/Abstract/16/632,https://dblp.org/rec/conf/ijcai/RoughgardenT16
3202,2016,Sebastian Rudolph,Michaël Thomazo,IJCAI,Expressivity of Datalog Variants - Completing the Picture.,2,http://www.ijcai.org/Abstract/16/178,https://dblp.org/rec/conf/ijcai/RudolphT16
3203,2016,Pierre Rust,Fano Ramparany,IJCAI,Using Message-Passing DCOP Algorithms to Solve Energy-Efficient Smart Environment Configuration Problems.,3,http://www.ijcai.org/Abstract/16/073,https://dblp.org/rec/conf/ijcai/RustPR16
3204,2016,Muhammad Rizwan Saeed,Viktor K. Prasanna,IJCAI,Thou Shalt ASQFor and Shalt Receive the Semantic Answer.,3,http://www.ijcai.org/Abstract/16/652,https://dblp.org/rec/conf/ijcai/SaeedCP16
3205,2016,Masoud Safilian,Aliakbar Safilian,IJCAI,An Approximation Algorithm for the Subpath Planning Problem.,4,http://www.ijcai.org/Abstract/16/101,https://dblp.org/rec/conf/ijcai/SafilianHES16
3206,2016,Babak Saleh,Jacob Feldman,IJCAI,Incorporating Prototype Theory in Convolutional Neural Networks.,3,http://www.ijcai.org/Abstract/16/487,https://dblp.org/rec/conf/ijcai/SalehEF16
3207,2016,Zeynep Gözen Saribatur,Zeynep Gözen Saribatur,IJCAI,Reactive Policy Checking for Action Languages.,1,http://www.ijcai.org/Abstract/16/586,https://dblp.org/rec/conf/ijcai/Saribatur16
3208,2016,Yash Satsangi,Frans A. Oliehoek,IJCAI,PAC Greedy Maximization with Efficient Bounds on Information Gain for Sensor Selection.,3,http://www.ijcai.org/Abstract/16/456,https://dblp.org/rec/conf/ijcai/SatsangiWO16
3209,2016,Enrico Scala,Sylvie Thiébaux,IJCAI,Heuristics for Numeric Planning via Subgoaling.,3,http://www.ijcai.org/Abstract/16/457,https://dblp.org/rec/conf/ijcai/ScalaHT16
3210,2016,Steven Schockaert,Shoaib Jameel,IJCAI,Plausible Reasoning Based on Qualitative Entity Embeddings.,2,http://www.ijcai.org/Abstract/16/605,https://dblp.org/rec/conf/ijcai/SchockaertJ16
3211,2016,François Schwarzentruber,François Schwarzentruber,IJCAI,A Tool for Generating Interactive Euler Diagrams.,1,http://www.ijcai.org/Abstract/16/653,https://dblp.org/rec/conf/ijcai/Schwarzentruber16
3212,2016,Nicolas Schwind,Pierre Marquis,IJCAI,Is Promoting Beliefs Useful to Make Them Accepted in Networks of Agents?.,5,http://www.ijcai.org/Abstract/16/179,https://dblp.org/rec/conf/ijcai/SchwindIBKM16
3213,2016,Suvash Sedhain,Scott Sanner,IJCAI,Practical Linear Models for Large-Scale One-Class Collaborative Filtering.,8,http://www.ijcai.org/Abstract/16/542,https://dblp.org/rec/conf/ijcai/SedhainBKVKMBS16
3214,2016,Avi Segal,Grant Miller,IJCAI,"Intervention Strategies for Increasing Engagement in Crowdsourcing - Platform, Predictions, and Experiments.",6,http://www.ijcai.org/Abstract/16/543,https://dblp.org/rec/conf/ijcai/SegalGKHBM16
3215,2016,Jendrik Seipp,Malte Helmert,IJCAI,Correlation Complexity of Classical Planning Domains.,4,http://www.ijcai.org/Abstract/16/459,https://dblp.org/rec/conf/ijcai/SeippPRH16
3216,2016,Chaofeng Sha,Junyu Niu,IJCAI,A Framework for Recommending Relevant and Diverse Items.,3,http://www.ijcai.org/Abstract/16/544,https://dblp.org/rec/conf/ijcai/ShaWN16
3217,2016,Dafna Shahaf,Dafna Shahaf,IJCAI,A Hard Look at Soft Concepts.,1,http://www.ijcai.org/Abstract/16/606,https://dblp.org/rec/conf/ijcai/Shahaf16
3218,2016,Zohreh Shams,Julian A. Padget,IJCAI,Normative Practical Reasoning via Argumentation and Dialogue.,4,http://www.ijcai.org/Abstract/16/180,https://dblp.org/rec/conf/ijcai/ShamsVOP16
3219,2016,Arpit Sharma 0001,Arpit Sharma 0001,IJCAI,"Towards Understanding Natural Language - Semantic Parsing, Commonsense Knowledge Acquisition and Applications.",1,http://www.ijcai.org/Abstract/16/587,https://dblp.org/rec/conf/ijcai/Sharma16
3220,2016,Kostyantyn M. Shchekotykhin,Dietmar Jannach,IJCAI,Efficient Sequential Model-Based Fault-Localization with Partial Diagnoses.,3,http://www.ijcai.org/Abstract/16/181,https://dblp.org/rec/conf/ijcai/ShchekotykhinSJ16
3221,2016,Wen Shen 0001,Jacob W. Crandall,IJCAI,An Online Mechanism for Ridesharing in Autonomous Mobility-on-Demand Systems.,3,http://www.ijcai.org/Abstract/16/074,https://dblp.org/rec/conf/ijcai/ShenLC16
3222,2016,Zebang Shen,Tongzhou Mu,IJCAI,Adaptive Variance Reducing for Stochastic Gradient Descent.,4,http://www.ijcai.org/Abstract/16/284,https://dblp.org/rec/conf/ijcai/ShenQZM16
3223,2016,Weiwei Shen,Jun Wang,IJCAI,Portfolio Blending via Thompson Sampling.,2,http://www.ijcai.org/Abstract/16/283,https://dblp.org/rec/conf/ijcai/ShenW16
3224,2016,Weiwei Shi 0003,Jinjun Wang,IJCAI,Improving CNN Performance with Min-Max Objective.,3,http://www.ijcai.org/Abstract/16/286,https://dblp.org/rec/conf/ijcai/ShiGW16
3225,2016,Lei Shi 0015,Yi-Dong Shen,IJCAI,Diversifying Convex Transductive Experimental Design for Active Learning.,2,http://www.ijcai.org/Abstract/16/285,https://dblp.org/rec/conf/ijcai/ShiS16
3226,2016,Alexander Shleyfman,Carmel Domshlak,IJCAI,Blind Search for Atari-Like Online Planning Revisited.,3,http://www.ijcai.org/Abstract/16/460,https://dblp.org/rec/conf/ijcai/ShleyfmanTD16
3227,2016,Victor Shnayder,David C. Parkes,IJCAI,Measuring Performance of Peer Prediction Mechanisms Using Replicator Dynamics.,3,http://www.ijcai.org/Abstract/16/371,https://dblp.org/rec/conf/ijcai/ShnayderFP16
3228,2016,Tianmin Shu,Song-Chun Zhu,IJCAI,Learning Social Affordance for Human-Robot Interaction.,3,http://www.ijcai.org/Abstract/16/488,https://dblp.org/rec/conf/ijcai/ShuRZ16
3229,2016,Felipe Leno da Silva,Anna Helena Reali Costa,IJCAI,Transfer Learning for Multiagent Reinforcement Learning Systems.,2,http://www.ijcai.org/Abstract/16/565,https://dblp.org/rec/conf/ijcai/SilvaC16
3230,2016,Sunil Simon,Dominik Wojtczak,IJCAI,Efficient Local Search in Coordination Games on Graphs.,2,http://www.ijcai.org/Abstract/16/075,https://dblp.org/rec/conf/ijcai/SimonW16
3231,2016,Jivko Sinapov,Peter Stone,IJCAI,Learning to Order Objects Using Haptic and Proprioceptive Exploratory Behaviors.,4,http://www.ijcai.org/Abstract/16/489,https://dblp.org/rec/conf/ijcai/SinapovKSS16
3232,2016,Sam Snodgrass,Sam Snodgrass,IJCAI,General Statistical Approaches to Procedural Map Generation.,1,http://www.ijcai.org/Abstract/16/588,https://dblp.org/rec/conf/ijcai/Snodgrass16
3233,2016,Sam Snodgrass,Santiago Ontañón,IJCAI,Controllable Procedural Content Generation via Constrained Multi-Dimensional Markov Chain Sampling.,2,http://www.ijcai.org/Abstract/16/116,https://dblp.org/rec/conf/ijcai/SnodgrassO16
3234,2016,Harold Soh,Harold Soh,IJCAI,Distance-Preserving Probabilistic Embeddings with Side Information - Variational Bayesian Multidimensional Scaling Gaussian Process.,1,http://www.ijcai.org/Abstract/16/287,https://dblp.org/rec/conf/ijcai/Soh16
3235,2016,Shirin Sohrabi,Octavian Udrea,IJCAI,Plan Recognition as Planning Revisited.,3,http://www.ijcai.org/Abstract/16/461,https://dblp.org/rec/conf/ijcai/SohrabiRU16
3236,2016,Shirin Sohrabi,Oktie Hassanzadeh,IJCAI,Interactive Planning-Based Hypothesis Generation with LTS++.,4,http://www.ijcai.org/Abstract/16/654,https://dblp.org/rec/conf/ijcai/SohrabiURH16
3237,2016,Yale Song,Dana L. Penney,IJCAI,Balancing Appearance and Context in Sketch Interpretation.,4,http://www.ijcai.org/Abstract/16/373,https://dblp.org/rec/conf/ijcai/SongDMP16
3238,2016,Xuan Song,Ryosuke Shibasaki,IJCAI,DeepTransport - Prediction and Simulation of Human Mobility and Transportation Mode at a Citywide Level.,3,http://www.ijcai.org/Abstract/16/372,https://dblp.org/rec/conf/ijcai/SongKS16
3239,2016,Dongjin Song,David A. Meyer 0001,IJCAI,Fast Structural Binary Coding.,3,http://www.ijcai.org/Abstract/16/288,https://dblp.org/rec/conf/ijcai/SongLM16
3240,2016,Young Chol Song,Henry A. Kautz,IJCAI,Unsupervised Alignment of Actions in Video with Text Descriptions.,8,http://www.ijcai.org/Abstract/16/289,https://dblp.org/rec/conf/ijcai/SongNMKSLGK16
3241,2016,Yangqiu Song,Dan Roth,IJCAI,Cross-Lingual Dataless Classification for Many Languages.,4,http://www.ijcai.org/Abstract/16/412,https://dblp.org/rec/conf/ijcai/SongUPR16
3242,2016,Michael Spranger,Mehul Bhatt,IJCAI,"Robust Natural Language Processing - Combining Reasoning, Cognitive Semantics, and Construction Grammar for Spatial Language.",3,http://www.ijcai.org/Abstract/16/413,https://dblp.org/rec/conf/ijcai/SprangerSB16
3243,2016,Ivan Stojkovic,Zoran Obradovic,IJCAI,Distance Based Modeling of Interactions in Structured Regression.,4,http://www.ijcai.org/Abstract/16/290,https://dblp.org/rec/conf/ijcai/StojkovicJMO16
3244,2016,Nathan R. Sturtevant,Jingwei Chen,IJCAI,External Memory Bidirectional Search.,2,http://www.ijcai.org/Abstract/16/102,https://dblp.org/rec/conf/ijcai/SturtevantC16
3245,2016,Nathan R. Sturtevant,Steve Rabin,IJCAI,Canonical Orderings on Grids.,2,http://www.ijcai.org/Abstract/16/103,https://dblp.org/rec/conf/ijcai/SturtevantR16
3246,2016,Xingyu Su,Xingyu Su,IJCAI,Time Decomposition for Diagnosis of Discrete Event Systems (Extended Abstract).,1,http://www.ijcai.org/Abstract/16/589,https://dblp.org/rec/conf/ijcai/Su16
3247,2016,Hang Su 0006,Bo Zhang 0010,IJCAI,Crowd Scene Understanding with Coherent Recurrent Neural Networks.,5,http://www.ijcai.org/Abstract/16/490,https://dblp.org/rec/conf/ijcai/SuDZLZ16
3248,2016,Xingyu Su,Alban Grastien,IJCAI,Diagnosability of Discrete-Event Systems with Uncertain Observations.,3,http://www.ijcai.org/Abstract/16/183,https://dblp.org/rec/conf/ijcai/SuZG16
3249,2016,Yuan Su,Binxing Fang,IJCAI,Understanding Information Diffusion under Interactions.,6,http://www.ijcai.org/Abstract/16/545,https://dblp.org/rec/conf/ijcai/SuZYHZF16
3250,2016,Jakob Suchan,Mehul Bhatt,IJCAI,Semantic Question-Answering with Video and Eye-Tracking Data - AI Foundations for Human Visual Perception Driven Cognitive Film Studies.,2,http://www.ijcai.org/Abstract/16/374,https://dblp.org/rec/conf/ijcai/SuchanB16
3251,2016,Sanatan Sukhija,Gurkanwal Singh,IJCAI,Supervised Heterogeneous Domain Adaptation via Random Forests.,3,http://www.ijcai.org/Abstract/16/291,https://dblp.org/rec/conf/ijcai/SukhijaKS16
3252,2016,Warut Suksompong,Warut Suksompong,IJCAI,Assigning a Small Agreeable Set of Indivisible Items to Multiple Players.,1,http://www.ijcai.org/Abstract/16/076,https://dblp.org/rec/conf/ijcai/Suksompong16
3253,2016,Wen Sun 0002,J. Andrew Bagnell,IJCAI,Online Bellman Residual and Temporal Difference Algorithms with Predictive Error Guarantees.,2,http://www.ijcai.org/Abstract/16/633,https://dblp.org/rec/conf/ijcai/SunB16
3254,2016,Fei Sun 0001,Xueqi Cheng,IJCAI,Sparse Word Embeddings Using ℓ1 Regularized Online Learning.,5,http://www.ijcai.org/Abstract/16/414,https://dblp.org/rec/conf/ijcai/SunGLXC16
3255,2016,Jun Suzuki,Masaaki Nagata,IJCAI,Learning Compact Neural Word Embeddings by Parameter Space Sharing.,2,http://www.ijcai.org/Abstract/16/292,https://dblp.org/rec/conf/ijcai/SuzukiN16
3256,2016,Ryusuke Takahama,Hisashi Kashima,IJCAI,Progressive Comparison for Ranking Estimation.,3,http://www.ijcai.org/Abstract/16/546,https://dblp.org/rec/conf/ijcai/TakahamaKK16
3257,2016,Srikanth Tamilselvam,Vishalaksh Aggarwal,IJCAI,Data-Based Promotion of Tourist Events with Minimal Operational Impact.,3,http://www.ijcai.org/Abstract/16/655,https://dblp.org/rec/conf/ijcai/TamilselvamSA16
3258,2016,Yunzhi Tan,Shaoping Ma,IJCAI,Rating-Boosted Latent Topics - Understanding Users and Items with Ratings and Reviews.,4,http://www.ijcai.org/Abstract/16/375,https://dblp.org/rec/conf/ijcai/TanZLM16
3259,2016,Hao Tang 0005,Hong Liu 0008,IJCAI,A Novel Feature Matching Strategy for Large Scale Image Retrieval.,2,http://www.ijcai.org/Abstract/16/293,https://dblp.org/rec/conf/ijcai/TangL16
3260,2016,Feiyi Tang,Yong Tang 0001,IJCAI,PARecommender - A Pattern-Based System for Route Recommendation.,9,http://www.ijcai.org/Abstract/16/656,https://dblp.org/rec/conf/ijcai/TangZCMCHHZT16
3261,2016,Tamir Tassa,Tal Grinshpoun,IJCAI,Preserving Privacy in Region Optimal DCOP Algorithms.,3,http://www.ijcai.org/Abstract/16/077,https://dblp.org/rec/conf/ijcai/TassaZG16
3262,2016,Joseph G. Taylor,Novi Quadrianto,IJCAI,Learning Using Unselected Features (LUFe).,5,http://www.ijcai.org/Abstract/16/294,https://dblp.org/rec/conf/ijcai/TaylorSKWQ16
3263,2016,Stefano Teso,Paolo Viappiani,IJCAI,Constructive Preference Elicitation by Setwise Max-Margin Learning.,3,http://www.ijcai.org/Abstract/16/295,https://dblp.org/rec/conf/ijcai/TesoPV16
3264,2016,Michael Thielscher,Michael Thielscher,IJCAI,Sampling-Based Belief Revision.,1,http://www.ijcai.org/Abstract/16/184,https://dblp.org/rec/conf/ijcai/Thielscher16
3265,2016,Jesse Thomason,Raymond J. Mooney,IJCAI,"Learning Multi-Modal Grounded Linguistic Semantics by Playing ""I Spy"".",5,http://www.ijcai.org/Abstract/16/491,https://dblp.org/rec/conf/ijcai/ThomasonSSSM16
3266,2016,Shu Tian,Xu-Cheng Yin,IJCAI,Scene Text Detection in Video by Learning Locally and Globally.,4,http://www.ijcai.org/Abstract/16/376,https://dblp.org/rec/conf/ijcai/TianPZY16
3267,2016,Antonela Tommasel,Antonela Tommasel,IJCAI,Integrating Social Network Structure into Online Feature Selection.,1,http://www.ijcai.org/Abstract/16/590,https://dblp.org/rec/conf/ijcai/Tommasel16
3268,2016,Álvaro Torralba,Jörg Hoffmann 0001,IJCAI,On State-Dominance Criteria in Fork-Decoupled Search.,4,http://www.ijcai.org/Abstract/16/462,https://dblp.org/rec/conf/ijcai/TorralbaGD016
3269,2016,Álvaro Torralba,Daniel Borrajo,IJCAI,Abstraction Heuristics for Symbolic Bidirectional Search.,3,http://www.ijcai.org/Abstract/16/463,https://dblp.org/rec/conf/ijcai/TorralbaLB16
3270,2016,Diana Troanca,Diana Troanca,IJCAI,Conceptual Visualization and Navigation Methods for Polyadic Formal Concept Analysis.,1,http://www.ijcai.org/Abstract/16/591,https://dblp.org/rec/conf/ijcai/Troanca16
3271,2016,Nicolas Troquard,Nicolas Troquard,IJCAI,Nash Equilibria and Their Elimination in Resource Games.,1,http://www.ijcai.org/Abstract/16/078,https://dblp.org/rec/conf/ijcai/Troquard16
3272,2016,Ngoc Cuong Truong,Long Tran-Thanh,IJCAI,Interactive Scheduling of Appliance Usage in the Home.,4,http://www.ijcai.org/Abstract/16/128,https://dblp.org/rec/conf/ijcai/TruongBRT16
3273,2016,Eleni Tsalapati,George Koletsos,IJCAI,Efficient Query Answering over Expressive Inconsistent Description Logics.,4,http://www.ijcai.org/Abstract/16/185,https://dblp.org/rec/conf/ijcai/TsalapatiSSK16
3274,2016,Kewei Tu,Kewei Tu,IJCAI,Stochastic and-or Grammars - A Unified Framework and Logic Perspective.,1,http://www.ijcai.org/Abstract/16/377,https://dblp.org/rec/conf/ijcai/Tu16
3275,2016,Cunchao Tu,Maosong Sun,IJCAI,Max-Margin DeepWalk - Discriminative Learning of Network Representation.,4,http://www.ijcai.org/Abstract/16/547,https://dblp.org/rec/conf/ijcai/TuZLS16
3276,2016,Jacopo Urbani,Gerhard Weikum,IJCAI,KOGNAC - Efficient Encoding of Large Knowledge Graphs.,4,http://www.ijcai.org/Abstract/16/548,https://dblp.org/rec/conf/ijcai/UrbaniDGW16
3277,2016,Josep Valls-Vargas,Josep Valls-Vargas,IJCAI,Automated Narrative Information Extraction Using Non-Linear Pipelines.,1,http://www.ijcai.org/Abstract/16/592,https://dblp.org/rec/conf/ijcai/Valls-Vargas16
